,ID,UPDATE,STATUS,MOTIVE,INTEREST_RATE,AMOUNT,CAT,TXN,CP,DELIVERY_SCORE
5832,2341,32:48.0,DELIVERED,,,,,,64000,3
5833,2341,14:20.3,,,,,,33.21645678,,
5834,2343,48:53.0,RESPONSE,,,,,,,
5835,2343,33:07.0,RISK,,,,,,,
5836,2343,09:48.3,APPROVED,PLASTIC,48,15700,48,,,
5837,2343,16:48.4,DELIVERED,,,,,,11560,4
5838,2343,40:06.1,,,,,,1570.907222,,
5839,2343,32:58.9,,,,,,1741.795638,,
5840,2343,04:05.0,,,,,,2779.271292,,
5841,2345,00:00.0,,,,,,,,
5842,2346,43:18.0,RESPONSE,,,,,,,
5843,2346,25:26.9,RISK,,,,,,,
5844,2346,50:00.6,REJECTED,MOP,,,,,,
5845,2350,42:44.3,RESPONSE,,,,,,,
5846,2350,36:54.4,RISK,,,,,,,
5847,2350,22:08.5,APPROVED,PLASTIC,39,60400,44,,,
5848,2350,50:26.9,DELIVERED,,,,,,53100,3
5849,2350,38:59.5,,,,,,34.84106549,,
5850,2350,53:19.6,,,,,,1407.736928,,
5851,2350,02:06.6,,,,,,104.5587198,,
5852,2351,12:24.7,RESPONSE,,,,,,,
5853,2351,00:37.5,RISK,,,,,,,
5854,2351,54:51.3,REJECTED,EMPTY,,,,,,
5855,2352,32:35.2,RESPONSE,,,,,,,
5856,2352,30:06.2,RISK,,,,,,,
5857,2352,45:34.3,APPROVED,PLASTIC,30,3300,42,,,
5858,2352,00:51.9,DELIVERED,,,,,,53100,1
5859,2352,18:15.8,,,,,,24.1812612,,
5860,2352,46:37.8,,,,,,479.238188,,
5861,2353,49:27.3,RESPONSE,,,,,,,
5862,2353,51:21.1,RISK,,,,,,,
5863,2353,16:00.3,REJECTED,MOP,,,,,,
5864,2355,36:20.0,RESPONSE,,,,,,,
5865,2355,06:09.2,RISK,,,,,,,
5866,2355,16:45.3,APPROVED,PLASTIC,39,10500,39,,,
5867,2355,07:12.8,DELIVERED,,,,,,44100,0
5868,2355,23:43.1,,,,,,1968.036342,,
5869,2355,49:46.9,,,,,,237.7883907,,
5870,2358,49:07.2,RESPONSE,,,,,,,
5871,2358,01:57.4,RISK,,,,,,,
5872,2358,23:25.8,APPROVED,PLASTIC,49,600,48,,,
5873,2358,41:44.6,DELIVERED,,,,,,11560,3
5874,2358,02:21.9,,,,,,16.55655147,,
5875,2358,23:25.2,,,,,,22.83233385,,
5876,2358,06:39.8,,,,,,32.63048315,,
5877,2358,56:33.3,,,,,,5870.344219,,
5878,2358,14:40.6,,,,,,2216.653352,,
5879,2359,20:20.4,RESPONSE,,,,,,,
5880,2359,16:42.9,RISK,,,,,,,
5881,2359,21:24.0,APPROVED,PLASTIC,43,900,39,,,
5882,2359,45:55.5,DELIVERED,,,,,,44100,3
5883,2359,19:15.1,,,,,,788.9397028,,
5884,2360,49:28.0,RESPONSE,,,,,,,
5885,2360,37:35.9,RISK,,,,,,,
5886,2360,39:55.0,REJECTED,USAGE,,,,,,
5887,2362,27:42.6,RESPONSE,,,,,,,
5888,2362,28:30.1,RISK,,,,,,,
5889,2362,09:30.8,REJECTED,MOP,,,,,,
5890,2364,48:15.2,RESPONSE,,,,,,,
5891,2364,36:10.0,RISK,,,,,,,
5892,2364,04:18.8,REJECTED,INCOME,,,,,,
5893,2365,57:52.0,RESPONSE,,,,,,,
5894,2365,40:51.9,RISK,,,,,,,
5895,2365,36:38.1,APPROVED,PLASTIC,46,33900,43,,,
5896,2365,05:23.2,DELIVERED,,,,,,11560,1
5897,2365,42:39.6,,,,,,29.45885435,,
5898,2365,54:57.1,,,,,,487.1427462,,
5899,2365,51:54.5,,,,,,76.5607111,,
5900,2365,17:03.8,,,,,,6905.833615,,
5901,2366,41:17.1,RESPONSE,,,,,,,
5902,2366,22:04.8,RISK,,,,,,,
5903,2366,20:28.6,APPROVED,DIGITAL,36,17500,49,,,
5904,2366,05:44.0,,,,,,333.9678097,,
5905,2367,18:14.5,RESPONSE,,,,,,,
5906,2367,54:55.5,RISK,,,,,,,
5907,2367,02:24.3,APPROVED,DIGITAL,36,10700,34,,,
5908,2367,10:13.2,,,,,,7.053727276,,
5909,2370,26:56.9,RESPONSE,,,,,,,
5910,2370,38:22.1,RISK,,,,,,,
5911,2370,36:16.4,APPROVED,PLASTIC,45,2300,40,,,
5912,2370,39:50.1,DELIVERED,,,,,,44100,0
5913,2370,27:39.8,,,,,,1257.978148,,
5914,2370,14:57.1,,,,,,317.5645505,,
5915,2370,32:12.0,,,,,,113.9154758,,
5916,2371,00:00.0,,,,,,,,
5917,2372,00:00.0,,,,,,,,
5918,2373,18:16.2,RESPONSE,,,,,,,
5919,2373,36:17.6,RISK,,,,,,,
5920,2373,50:21.1,REJECTED,INCOME,,,,,,
5921,2375,44:00.4,RESPONSE,,,,,,,
5922,2375,08:44.7,RISK,,,,,,,
5923,2375,44:58.5,APPROVED,PLASTIC,33,2900,36,,,
5924,2375,10:56.0,DELIVERED,,,,,,53100,1
5925,2376,51:36.7,RESPONSE,,,,,,,
5926,2376,51:08.2,RISK,,,,,,,
5927,2376,47:42.7,REJECTED,INCOME,,,,,,
5928,2377,00:00.0,,,,,,,,
5929,2381,55:25.9,RESPONSE,,,,,,,
5930,2381,18:19.6,RISK,,,,,,,
5931,2381,01:59.8,REJECTED,EMPTY,,,,,,
5932,2383,29:28.5,RESPONSE,,,,,,,
5933,2383,25:52.1,RISK,,,,,,,
5934,2383,34:35.5,APPROVED,PLASTIC,39,11800,45,,,
5935,2383,32:18.8,DELIVERED,,,,,,44620,2
5936,2383,21:45.3,,,,,,207.4951181,,
5937,2383,00:41.2,,,,,,124.3326477,,
5938,2383,06:58.8,,,,,,3060.085412,,
5939,2383,08:01.3,,,,,,519.3600866,,
5940,2384,58:53.6,RESPONSE,,,,,,,
5941,2384,33:12.5,RISK,,,,,,,
5942,2384,44:09.9,REJECTED,EMPTY,,,,,,
5943,2386,00:00.0,,,,,,,,
5944,2387,00:00.0,,,,,,,,
5945,2388,28:25.9,RESPONSE,,,,,,,
5946,2388,05:57.7,RISK,,,,,,,
5947,2388,45:07.3,APPROVED,PLASTIC,47,9400,46,,,
5948,2388,32:13.7,DELIVERED,,,,,,44100,3
5949,2388,35:07.6,,,,,,41.00138075,,
5950,2388,58:12.6,,,,,,96.41151768,,
5951,2388,15:26.5,,,,,,523.3443416,,
5952,2388,18:17.1,,,,,,496.0118136,,
5953,2390,37:23.6,RESPONSE,,,,,,,
5954,2390,22:08.2,RISK,,,,,,,
5955,2390,26:11.4,REJECTED,EMPTY,,,,,,
5956,2391,39:32.2,RESPONSE,,,,,,,
5957,2391,56:14.3,RISK,,,,,,,
5958,2391,00:52.5,APPROVED,PLASTIC,32,19600,46,,,
5959,2391,29:07.1,DELIVERED,,,,,,53100,2
5960,2391,04:45.7,,,,,,164.0178927,,
5961,2391,17:14.4,,,,,,6732.156089,,
5962,2391,06:08.2,,,,,,40111.72844,,
5963,2391,04:49.6,,,,,,172.5418734,,
5964,2391,09:23.4,,,,,,9369.623441,,
5965,2392,26:15.7,RESPONSE,,,,,,,
5966,2392,34:58.9,RISK,,,,,,,
5967,2392,56:01.1,APPROVED,DIGITAL,37,100,41,,,
5968,2392,56:02.3,,,,,,423.7646612,,
5969,2392,15:26.9,,,,,,1379.581362,,
5970,2392,43:47.8,,,,,,2043.876915,,
5971,2392,58:42.6,,,,,,405.9562161,,
5972,2392,04:34.9,,,,,,97.61709199,,
5973,2395,00:25.4,RESPONSE,,,,,,,
5974,2395,19:35.7,RISK,,,,,,,
5975,2395,53:58.2,APPROVED,PLASTIC,46,6400,30,,,
5976,2395,42:40.9,DELIVERED,,,,,,53100,2
5977,2395,52:29.8,,,,,,3044.453598,,
5978,2395,29:57.9,,,,,,35.93586554,,
5979,2395,26:34.1,,,,,,20.77328437,,
5980,2395,21:55.8,,,,,,572.2250782,,
5981,2395,24:00.6,,,,,,95.73343675,,
5982,2396,19:01.2,RESPONSE,,,,,,,
5983,2396,40:54.5,RISK,,,,,,,
5984,2396,26:33.3,APPROVED,DIGITAL,30,34600,41,,,
5985,2396,39:43.6,,,,,,963.2465386,,
5986,2398,12:55.6,RESPONSE,,,,,,,
5987,2398,40:31.2,RISK,,,,,,,
5988,2398,36:05.8,APPROVED,DIGITAL,33,18200,31,,,
5989,2398,28:55.4,,,,,,34.94583232,,
5990,2398,46:36.9,,,,,,58258.1479,,
5991,2399,13:31.5,RESPONSE,,,,,,,
5992,2399,33:32.3,RISK,,,,,,,
5993,2399,04:46.5,APPROVED,PLASTIC,38,18400,34,,,
5994,2399,20:52.3,DELIVERED,,,,,,44100,1
5995,2401,00:00.0,,,,,,,,
5996,2402,50:42.3,RESPONSE,,,,,,,
5997,2402,30:46.9,RISK,,,,,,,
5998,2402,27:06.7,REJECTED,USAGE,,,,,,
5999,2404,00:00.0,,,,,,,,
6000,2405,12:52.2,RESPONSE,,,,,,,
6001,2405,37:49.6,RISK,,,,,,,
6002,2405,25:00.3,APPROVED,PLASTIC,48,18800,38,,,
6003,2405,19:18.1,DELIVERED,,,,,,44620,3
6004,2405,37:21.4,,,,,,1094.455524,,
6005,2405,35:52.2,,,,,,13.08148559,,
6006,2406,00:00.0,,,,,,,,
6007,2407,47:12.2,RESPONSE,,,,,,,
6008,2407,36:42.2,RISK,,,,,,,
6009,2407,09:39.4,REJECTED,INCOME,,,,,,
6010,2408,47:18.5,RESPONSE,,,,,,,
6011,2408,32:52.5,RISK,,,,,,,
6012,2408,34:13.3,APPROVED,PLASTIC,32,9000,37,,,
6013,2408,23:28.1,DELIVERED,,,,,,64000,2
6014,2408,05:40.7,,,,,,210.9728581,,
6015,2408,19:31.9,,,,,,399.7275958,,
6016,2409,00:00.0,,,,,,,,
6017,2412,52:02.6,RESPONSE,,,,,,,
6018,2412,42:19.5,RISK,,,,,,,
6019,2412,34:34.2,APPROVED,DIGITAL,30,3500,38,,,
6020,2412,21:57.8,,,,,,7574.765017,,
6021,2412,55:11.8,,,,,,98.09954721,,
6022,2412,36:29.5,,,,,,900.539216,,
6023,2412,30:11.6,,,,,,80.73765441,,
6024,2412,23:21.8,,,,,,6477.474361,,
6025,2413,00:00.0,,,,,,,,
6026,2418,10:39.6,RESPONSE,,,,,,,
6027,2418,20:14.0,RISK,,,,,,,
6028,2418,21:34.8,APPROVED,DIGITAL,49,7800,43,,,
6029,2418,32:41.5,,,,,,468.9476941,,
6030,2420,09:08.6,RESPONSE,,,,,,,
6031,2420,50:42.6,RISK,,,,,,,
6032,2420,49:21.4,APPROVED,DIGITAL,30,21700,36,,,
6033,2420,30:34.9,,,,,,5434.569639,,
6034,2420,54:17.7,,,,,,387.1482538,,
6035,2420,41:50.8,,,,,,2251.307479,,
6036,2421,00:00.0,,,,,,,,
6037,2423,20:38.6,RESPONSE,,,,,,,
6038,2423,38:33.8,RISK,,,,,,,
6039,2423,06:47.8,REJECTED,MOP,,,,,,
6040,2425,00:00.0,,,,,,,,
6041,2426,00:00.0,,,,,,,,
6042,2427,54:06.2,RESPONSE,,,,,,,
6043,2427,40:16.4,RISK,,,,,,,
6044,2427,51:41.6,REJECTED,USAGE,,,,,,
6045,2428,56:26.8,RESPONSE,,,,,,,
6046,2428,15:41.9,RISK,,,,,,,
6047,2428,01:29.4,APPROVED,PLASTIC,46,2000,40,,,
6048,2428,32:48.8,DELIVERED,,,,,,53100,1
6049,2430,09:09.1,RESPONSE,,,,,,,
6050,2430,48:00.8,RISK,,,,,,,
6051,2430,28:15.9,REJECTED,USAGE,,,,,,
6052,2431,11:12.0,RESPONSE,,,,,,,
6053,2431,19:12.9,RISK,,,,,,,
6054,2431,24:33.0,APPROVED,PLASTIC,44,42400,42,,,
6055,2431,20:14.5,DELIVERED,,,,,,44100,1
6056,2431,34:57.0,,,,,,76566.80313,,
6057,2431,21:07.1,,,,,,170.526431,,
6058,2431,43:19.8,,,,,,387.7938941,,
6059,2432,51:07.9,RESPONSE,,,,,,,
6060,2432,06:53.1,RISK,,,,,,,
6061,2432,03:26.6,REJECTED,USAGE,,,,,,
6062,2433,00:00.0,,,,,,,,
6063,2435,48:21.3,RESPONSE,,,,,,,
6064,2435,17:48.1,RISK,,,,,,,
6065,2435,35:22.1,REJECTED,USAGE,,,,,,
6066,2436,00:00.0,,,,,,,,
6067,2437,26:41.5,RESPONSE,,,,,,,
6068,2437,47:08.5,RISK,,,,,,,
6069,2437,24:07.3,APPROVED,PLASTIC,40,12000,43,,,
6070,2437,05:13.9,DELIVERED,,,,,,44100,1
6071,2437,32:58.9,,,,,,2533.027538,,
6072,2437,43:46.4,,,,,,2197.928681,,
6073,2437,19:41.7,,,,,,84.31012995,,
6074,2439,26:10.9,RESPONSE,,,,,,,
6075,2439,27:19.7,RISK,,,,,,,
6076,2439,45:28.6,APPROVED,PLASTIC,32,20500,45,,,
6077,2439,47:57.5,DELIVERED,,,,,,64000,4
6078,2439,02:55.6,,,,,,216.2798196,,
6079,2440,00:00.0,,,,,,,,
6080,2441,00:00.0,,,,,,,,
6081,2443,31:16.7,RESPONSE,,,,,,,
6082,2443,17:52.5,RISK,,,,,,,
6083,2443,29:12.8,APPROVED,DIGITAL,48,24000,33,,,
6084,2443,45:56.1,,,,,,105.2160413,,
6085,2443,40:47.8,,,,,,761.3575204,,
6086,2443,18:06.3,,,,,,580.5386519,,
6087,2444,52:05.9,RESPONSE,,,,,,,
6088,2444,53:53.8,RISK,,,,,,,
6089,2444,04:15.3,REJECTED,MOP,,,,,,
6090,2445,31:41.2,RESPONSE,,,,,,,
6091,2445,47:39.7,RISK,,,,,,,
6092,2445,40:22.8,REJECTED,MOP,,,,,,
6093,2447,00:00.0,,,,,,,,
6094,2448,00:00.0,,,,,,,,
6095,2450,41:35.7,RESPONSE,,,,,,,
6096,2450,56:15.0,RISK,,,,,,,
6097,2450,46:25.8,REJECTED,INCOME,,,,,,
6098,2452,00:00.0,,,,,,,,
6099,2457,22:13.5,RESPONSE,,,,,,,
6100,2457,04:47.4,RISK,,,,,,,
6101,2457,40:04.1,APPROVED,PLASTIC,41,23000,40,,,
6102,2457,32:24.6,DELIVERED,,,,,,53100,2
6103,2457,43:53.3,,,,,,13.39543022,,
6104,2457,18:43.9,,,,,,42.48003129,,
6105,2460,17:26.3,RESPONSE,,,,,,,
6106,2460,14:49.2,RISK,,,,,,,
6107,2460,48:08.9,APPROVED,PLASTIC,31,2700,42,,,
6108,2460,12:57.1,DELIVERED,,,,,,44100,2
6109,2461,19:26.3,RESPONSE,,,,,,,
6110,2461,00:55.2,RISK,,,,,,,
6111,2461,24:40.0,APPROVED,PLASTIC,36,6500,35,,,
6112,2461,59:14.1,DELIVERED,,,,,,44100,1
6113,2463,04:49.8,RESPONSE,,,,,,,
6114,2463,53:23.6,RISK,,,,,,,
6115,2463,45:05.4,APPROVED,PLASTIC,33,20800,40,,,
6116,2463,42:55.9,DELIVERED,,,,,,11560,1
6117,2463,58:36.1,,,,,,443.9490705,,
6118,2463,05:57.5,,,,,,8.910733547,,
6119,2463,55:19.9,,,,,,465.2788084,,
6120,2463,46:46.4,,,,,,15.40982802,,
6121,2464,42:14.0,RESPONSE,,,,,,,
6122,2464,08:04.7,RISK,,,,,,,
6123,2464,23:36.7,REJECTED,INCOME,,,,,,
6124,2466,44:34.5,RESPONSE,,,,,,,
6125,2466,32:11.3,RISK,,,,,,,
6126,2466,48:49.1,APPROVED,PLASTIC,38,10900,37,,,
6127,2466,38:30.4,DELIVERED,,,,,,53100,1
6128,2466,03:33.0,,,,,,32.12615558,,
6129,2466,44:34.9,,,,,,3618.888992,,
6130,2466,19:27.1,,,,,,18.80816688,,
6131,2466,59:52.9,,,,,,65.02143892,,
6132,2467,00:00.0,,,,,,,,
6133,2472,14:40.6,RESPONSE,,,,,,,
6134,2472,43:09.6,RISK,,,,,,,
6135,2472,12:40.7,APPROVED,PLASTIC,46,17800,34,,,
6136,2472,16:03.8,DELIVERED,,,,,,64000,0
6137,2472,29:51.9,,,,,,73.00862659,,
6138,2472,22:17.7,,,,,,29.34984663,,
6139,2472,12:38.1,,,,,,474.5899894,,
6140,2472,06:00.8,,,,,,2627.522405,,
6141,2476,55:46.7,RESPONSE,,,,,,,
6142,2476,20:55.8,RISK,,,,,,,
6143,2476,38:36.3,APPROVED,DIGITAL,48,2200,39,,,
6144,2476,44:34.0,,,,,,4288.181133,,
6145,2477,00:00.0,,,,,,,,
6146,2478,00:00.0,,,,,,,,
6147,2480,00:00.0,,,,,,,,
6148,2481,00:00.0,,,,,,,,
6149,2482,57:43.8,RESPONSE,,,,,,,
6150,2482,49:23.2,RISK,,,,,,,
6151,2482,45:16.6,APPROVED,PLASTIC,31,12800,46,,,
6152,2482,12:38.3,DELIVERED,,,,,,53100,2
6153,2482,59:15.7,,,,,,23.74251981,,
6154,2485,44:20.4,RESPONSE,,,,,,,
6155,2485,34:42.3,RISK,,,,,,,
6156,2485,16:41.1,APPROVED,PLASTIC,48,24000,46,,,
6157,2485,37:14.8,DELIVERED,,,,,,53100,4
6158,2485,48:54.8,,,,,,71.8955215,,
6159,2486,00:00.0,,,,,,,,
6160,2488,00:00.0,,,,,,,,
6161,2489,03:59.6,RESPONSE,,,,,,,
6162,2489,38:09.9,RISK,,,,,,,
6163,2489,25:16.9,REJECTED,EMPTY,,,,,,
6164,2491,58:38.1,RESPONSE,,,,,,,
6165,2491,33:35.3,RISK,,,,,,,
6166,2491,35:30.8,REJECTED,MOP,,,,,,
6167,2493,28:42.1,RESPONSE,,,,,,,
6168,2493,54:17.2,RISK,,,,,,,
6169,2493,01:23.5,REJECTED,USAGE,,,,,,
6170,2495,15:27.2,RESPONSE,,,,,,,
6171,2495,56:27.0,RISK,,,,,,,
6172,2495,01:24.6,APPROVED,DIGITAL,33,6000,43,,,
6173,2495,16:49.7,,,,,,5.724731954,,
6174,2495,52:04.6,,,,,,138.363077,,
6175,2496,47:19.3,RESPONSE,,,,,,,
6176,2496,10:37.8,RISK,,,,,,,
6177,2496,25:15.3,APPROVED,PLASTIC,34,8000,40,,,
6178,2496,15:21.2,DELIVERED,,,,,,53100,1
6179,2496,41:44.1,,,,,,1923.234661,,
6180,2496,41:16.6,,,,,,531.0723113,,
6181,2497,09:08.1,RESPONSE,,,,,,,
6182,2497,44:53.9,RISK,,,,,,,
6183,2497,54:32.2,APPROVED,PLASTIC,35,900,37,,,
6184,2497,17:04.2,DELIVERED,,,,,,44100,1
6185,2497,43:03.0,,,,,,120.6044215,,
6186,2497,31:39.6,,,,,,164.9864355,,
6187,2497,53:16.5,,,,,,38.33477955,,
6188,2497,49:26.4,,,,,,296.5211163,,
6189,2497,43:45.9,,,,,,636.6322518,,
6190,2498,00:00.0,,,,,,,,
6191,2500,51:06.4,RESPONSE,,,,,,,
6192,2500,31:17.8,RISK,,,,,,,
6193,2500,26:11.0,APPROVED,PLASTIC,44,10500,42,,,
6194,2500,06:34.1,DELIVERED,,,,,,11560,1
6195,2500,46:24.2,,,,,,134.4186531,,
6196,2500,23:35.7,,,,,,221.1220593,,
6197,2500,35:21.7,,,,,,32.80707379,,
6198,2501,00:00.0,,,,,,,,
6199,2502,39:39.9,RESPONSE,,,,,,,
6200,2502,13:13.2,RISK,,,,,,,
6201,2502,32:28.3,REJECTED,MOP,,,,,,
6202,2503,41:44.4,RESPONSE,,,,,,,
6203,2503,16:10.0,RISK,,,,,,,
6204,2503,16:02.4,APPROVED,PLASTIC,36,13700,36,,,
6205,2503,17:09.2,DELIVERED,,,,,,53100,4
6206,2503,56:14.9,,,,,,190.7751417,,
6207,2504,48:38.6,RESPONSE,,,,,,,
6208,2504,13:45.0,RISK,,,,,,,
6209,2504,58:17.6,APPROVED,PLASTIC,30,12500,43,,,
6210,2504,40:06.8,DELIVERED,,,,,,11560,4
6211,2505,00:00.0,,,,,,,,
6212,2506,44:04.1,RESPONSE,,,,,,,
6213,2506,20:11.2,RISK,,,,,,,
6214,2506,24:10.8,APPROVED,DIGITAL,44,3600,46,,,
6215,2506,41:10.3,,,,,,540.619901,,
6216,2506,44:49.5,,,,,,91.78537115,,
6217,2506,29:48.3,,,,,,14.31823177,,
6218,2506,11:30.2,,,,,,2138.61239,,
6219,2507,04:58.3,RESPONSE,,,,,,,
6220,2507,14:14.3,RISK,,,,,,,
6221,2507,37:42.1,REJECTED,USAGE,,,,,,
6222,2508,00:00.0,,,,,,,,
6223,2509,07:17.5,RESPONSE,,,,,,,
6224,2509,24:15.8,RISK,,,,,,,
6225,2509,14:32.5,REJECTED,MOP,,,,,,
6226,2510,22:33.1,RESPONSE,,,,,,,
6227,2510,50:51.2,RISK,,,,,,,
6228,2510,07:03.5,REJECTED,MOP,,,,,,
6229,2512,28:03.6,RESPONSE,,,,,,,
6230,2512,15:52.6,RISK,,,,,,,
6231,2512,00:50.6,REJECTED,MOP,,,,,,
6232,2513,30:23.0,RESPONSE,,,,,,,
6233,2513,08:16.7,RISK,,,,,,,
6234,2513,11:40.3,APPROVED,PLASTIC,32,18600,47,,,
6235,2513,09:32.1,DELIVERED,,,,,,44620,2
6236,2513,21:19.4,,,,,,1129.397153,,
6237,2514,39:05.4,RESPONSE,,,,,,,
6238,2514,19:31.1,RISK,,,,,,,
6239,2514,13:58.2,APPROVED,PLASTIC,42,900,35,,,
6240,2514,27:01.8,DELIVERED,,,,,,53100,2
6241,2514,04:50.0,,,,,,36.0311086,,
6242,2514,08:33.7,,,,,,136.3127829,,
6243,2514,40:21.4,,,,,,1016.95416,,
6244,2515,48:47.7,RESPONSE,,,,,,,
6245,2515,39:42.7,RISK,,,,,,,
6246,2515,19:47.0,REJECTED,MOP,,,,,,
6247,2516,00:00.0,,,,,,,,
6248,2517,00:00.0,,,,,,,,
6249,2519,28:24.0,RESPONSE,,,,,,,
6250,2519,06:02.2,RISK,,,,,,,
6251,2519,17:38.9,APPROVED,PLASTIC,48,15100,46,,,
6252,2519,59:27.0,DELIVERED,,,,,,53100,3
6253,2521,50:18.7,RESPONSE,,,,,,,
6254,2521,32:52.9,RISK,,,,,,,
6255,2521,56:46.0,APPROVED,PLASTIC,48,2700,42,,,
6256,2521,46:48.6,DELIVERED,,,,,,64000,2
6257,2521,40:12.8,,,,,,22.67545138,,
6258,2521,06:32.2,,,,,,76.77719846,,
6259,2522,00:00.0,,,,,,,,
6260,2523,56:37.7,RESPONSE,,,,,,,
6261,2523,51:34.1,RISK,,,,,,,
6262,2523,01:15.8,APPROVED,PLASTIC,48,11100,30,,,
6263,2523,53:35.9,DELIVERED,,,,,,11560,3
6264,2523,30:12.8,,,,,,5050.010829,,
6265,2523,50:06.2,,,,,,183.5227568,,
6266,2523,56:30.1,,,,,,16891.27044,,
6267,2523,41:31.2,,,,,,96.08880468,,
6268,2523,32:58.9,,,,,,82.29966182,,
6269,2526,00:00.0,,,,,,,,
6270,2527,00:00.0,,,,,,,,
6271,2528,34:10.3,RESPONSE,,,,,,,
6272,2528,06:57.1,RISK,,,,,,,
6273,2528,02:08.1,APPROVED,PLASTIC,46,2100,31,,,
6274,2528,46:11.4,DELIVERED,,,,,,44100,2
6275,2528,07:34.3,,,,,,552.6281169,,
6276,2530,00:00.0,,,,,,,,
6277,2531,43:42.3,RESPONSE,,,,,,,
6278,2531,11:36.2,RISK,,,,,,,
6279,2531,21:27.5,APPROVED,DIGITAL,43,23500,34,,,
6280,2531,40:01.3,,,,,,773.012445,,
6281,2531,53:24.1,,,,,,1162.148788,,
6282,2531,26:10.0,,,,,,39.75486692,,
6283,2531,51:53.1,,,,,,54.70623139,,
6284,2532,31:42.2,RESPONSE,,,,,,,
6285,2532,00:13.7,RISK,,,,,,,
6286,2532,20:21.5,APPROVED,PLASTIC,37,12100,42,,,
6287,2532,57:51.5,DELIVERED,,,,,,11560,3
6288,2532,42:07.9,,,,,,60.01406274,,
6289,2532,10:45.8,,,,,,74.659547,,
6290,2533,00:00.0,,,,,,,,
6291,2534,58:33.3,RESPONSE,,,,,,,
6292,2534,39:11.9,RISK,,,,,,,
6293,2534,58:20.5,REJECTED,INCOME,,,,,,
6294,2537,03:09.9,RESPONSE,,,,,,,
6295,2537,45:15.9,RISK,,,,,,,
6296,2537,24:00.7,REJECTED,INCOME,,,,,,
6297,2539,10:41.7,RESPONSE,,,,,,,
6298,2539,57:47.6,RISK,,,,,,,
6299,2539,04:30.2,APPROVED,PLASTIC,48,7000,31,,,
6300,2539,53:30.2,DELIVERED,,,,,,64000,3
6301,2539,45:06.2,,,,,,43.20521836,,
6302,2539,04:33.0,,,,,,15978.00105,,
6303,2539,00:22.2,,,,,,50.07502928,,
6304,2539,18:33.3,,,,,,49.16400207,,
6305,2541,00:00.0,,,,,,,,
6306,2542,36:25.3,RESPONSE,,,,,,,
6307,2542,04:52.1,RISK,,,,,,,
6308,2542,17:54.6,APPROVED,PLASTIC,30,56500,39,,,
6309,2542,48:16.8,DELIVERED,,,,,,44620,0
6310,2543,00:00.0,,,,,,,,
6311,2545,00:00.0,,,,,,,,
6312,2546,05:28.9,RESPONSE,,,,,,,
6313,2546,57:28.9,RISK,,,,,,,
6314,2546,18:48.7,APPROVED,PLASTIC,38,24500,46,,,
6315,2546,09:48.3,DELIVERED,,,,,,53100,1
6316,2546,16:30.7,,,,,,61.57547182,,
6317,2546,57:44.1,,,,,,351.6356006,,
6318,2546,16:28.5,,,,,,90.97552327,,
6319,2547,36:31.8,RESPONSE,,,,,,,
6320,2547,31:57.0,RISK,,,,,,,
6321,2547,38:34.4,APPROVED,PLASTIC,44,14100,39,,,
6322,2547,45:43.2,DELIVERED,,,,,,44620,4
6323,2547,07:09.3,,,,,,3295.741498,,
6324,2548,37:23.3,RESPONSE,,,,,,,
6325,2548,47:56.6,RISK,,,,,,,
6326,2548,14:34.6,REJECTED,USAGE,,,,,,
6327,2549,00:00.0,,,,,,,,
6328,2550,18:55.9,RESPONSE,,,,,,,
6329,2550,58:23.2,RISK,,,,,,,
6330,2550,16:29.8,APPROVED,DIGITAL,39,2400,36,,,
6331,2553,30:08.1,RESPONSE,,,,,,,
6332,2553,48:25.6,RISK,,,,,,,
6333,2553,37:24.1,APPROVED,PLASTIC,47,7200,30,,,
6334,2553,54:17.9,DELIVERED,,,,,,53100,2
6335,2553,24:09.2,,,,,,2743.510892,,
6336,2553,57:18.8,,,,,,2.889189472,,
6337,2553,47:10.7,,,,,,149.277207,,
6338,2554,37:10.4,RESPONSE,,,,,,,
6339,2554,55:46.0,RISK,,,,,,,
6340,2554,20:22.5,APPROVED,PLASTIC,30,29100,41,,,
6341,2554,30:01.4,DELIVERED,,,,,,53100,1
6342,2554,27:57.8,,,,,,1096.58122,,
6343,2554,07:02.3,,,,,,51.90851742,,
6344,2555,00:00.0,,,,,,,,
6345,2556,00:00.0,,,,,,,,
6346,2557,40:45.6,RESPONSE,,,,,,,
6347,2557,59:34.9,RISK,,,,,,,
6348,2557,35:00.4,REJECTED,USAGE,,,,,,
6349,2559,18:12.1,RESPONSE,,,,,,,
6350,2559,41:34.0,RISK,,,,,,,
6351,2559,14:19.4,REJECTED,EMPTY,,,,,,
6352,2562,04:40.9,RESPONSE,,,,,,,
6353,2562,28:28.4,RISK,,,,,,,
6354,2562,59:05.3,REJECTED,USAGE,,,,,,
6355,2563,25:41.0,RESPONSE,,,,,,,
6356,2563,35:31.7,RISK,,,,,,,
6357,2563,31:23.5,APPROVED,PLASTIC,44,13000,35,,,
6358,2563,46:30.2,DELIVERED,,,,,,11560,2
6359,2563,49:14.7,,,,,,410.9649776,,
6360,2563,35:42.5,,,,,,27.92169892,,
6361,2563,58:16.0,,,,,,451.6224665,,
6362,2564,49:59.8,RESPONSE,,,,,,,
6363,2564,25:09.5,RISK,,,,,,,
